x,y,z,type
-247.92159620775487,517.3744345307277,0.0,other_tissue
-84.04129986907526,378.9559008469373,0.0,other_tissue
194.13084119576513,-442.8296410201394,0.0,other_tissue
-514.9840168632522,-319.36711149256075,0.0,other_tissue
450.63982214911107,-148.52535944673912,0.0,other_tissue
70.46169311980088,301.235539185009,0.0,other_tissue
195.2751900791311,407.35800438269735,0.0,other_tissue
428.73825602024885,-216.37571198963724,0.0,other_tissue
390.8793804622296,-289.6935091975054,0.0,other_tissue
761.6960998762277,175.4843118906989,0.0,other_tissue
-244.1070999298688,137.05326189099662,0.0,other_tissue
162.56588449625815,748.9143585984111,0.0,other_tissue
96.49563021637334,113.24444762319138,0.0,other_tissue
287.7131498799031,-476.77865789332526,0.0,other_tissue
223.66139988039959,52.41912572539991,0.0,other_tissue
714.5711771098436,453.06838477936526,0.0,other_tissue
761.314650248439,306.00365953236656,0.0,other_tissue
386.57217841511647,-223.19412408635856,0.0,other_tissue
473.6221622233745,-155.93183971963447,0.0,other_tissue
294.2295810212918,-586.3023822721286,0.0,other_tissue
-110.40900538996266,478.9910657344992,0.0,other_tissue
294.8176491974659,-183.8253437516762,0.0,other_tissue
714.2850898890022,193.4601256002369,0.0,other_tissue
198.54929938431644,368.2912050033476,0.0,other_tissue
-297.6054102272208,777.9681052483099,0.0,other_tissue
-4.77924596150126,218.04773285811063,0.0,other_tissue
-277.2296426095128,121.1595273998048,0.0,other_tissue
-717.3430444051074,300.4249587259585,0.0,other_tissue
458.88867035003955,-89.33709220154049,0.0,other_tissue
290.47865968137035,459.3464099033861,0.0,other_tissue
649.8518902617104,-43.928692760205195,0.0,other_tissue
418.0258789731854,627.0094150509694,0.0,other_tissue
-586.5535032770894,-86.58747613456421,0.0,other_tissue
-78.08114943487828,259.6575297560512,0.0,other_tissue
289.5091418774077,57.42565209012548,0.0,other_tissue
473.7334183648129,-63.35083630844167,0.0,other_tissue
31.728662164766206,289.63311300643886,0.0,other_tissue
490.3105834391263,-67.40373860369561,0.0,other_tissue
-559.1209175452922,189.58205438438608,0.0,other_tissue
-599.856559046217,500.73369451844974,0.0,other_tissue
61.11617723898007,164.7242536401618,0.0,other_tissue
-19.465056631362586,671.0668470605531,0.0,other_tissue
387.2079277947644,593.3146979296425,0.0,other_tissue
323.48994621957604,681.731542904143,0.0,other_tissue
691.0007688594062,553.5644679671716,0.0,other_tissue
-678.8961006709143,363.0939538247278,0.0,other_tissue
562.5635004360843,164.23154787093495,0.0,other_tissue
-614.0019827433778,-646.1581863659572,0.0,other_tissue
262.53747444585497,-347.83278996628536,0.0,other_tissue
365.73549249716393,-510.55284368710807,0.0,other_tissue
253.76413300671697,379.2578818022703,0.0,other_tissue
195.9745143967433,162.49913081139516,0.0,other_tissue
299.82417556219116,-404.30322861349026,0.0,other_tissue
-136.39526128306136,679.4269514029202,0.0,other_tissue
38.43581812004936,154.69530717621979,0.0,other_tissue
220.4667592476701,446.28176015162626,0.0,other_tissue
312.45969448268875,-516.274588103937,0.0,other_tissue
504.471900870778,618.0135613289547,0.0,other_tissue
353.86287283224374,651.5334473708783,0.0,other_tissue
408.13997611966397,572.1124561183924,0.0,other_tissue
174.37492922321348,417.275694705201,0.0,other_tissue
601.2170627186631,597.41528142837,0.0,other_tissue
695.2602897030454,760.8982344047697,0.0,other_tissue
267.4963196071069,204.84003949593034,0.0,other_tissue
487.9424169999386,-94.37540603524826,0.0,other_tissue
727.0795461544117,742.8906332262493,0.0,other_tissue
387.31918393620253,-241.85336837901775,0.0,other_tissue
268.7996058353849,402.17664693856864,0.0,other_tissue
250.1403615427255,261.72371523990614,0.0,other_tissue
386.57217841511647,-514.0494652751702,0.0,other_tissue
468.85404187601716,585.8764301877648,0.0,other_tissue
537.1176315156861,738.2655564893125,0.0,other_tissue
282.64304857721277,-426.01406992845835,0.0,other_tissue
130.8102029828566,-624.0341079542181,0.0,other_tissue
207.958390203102,105.47241145699854,0.0,other_tissue
559.6390532897053,734.0378231146556,0.0,other_tissue
-594.9453950884387,522.4763233024,0.0,other_tissue
-428.3790576207477,579.9957484260237,0.0,other_tissue
-202.73570904929636,-519.2785039227724,0.0,other_tissue
-680.2629618371568,317.6696606489015,0.0,other_tissue
242.24117550060305,187.6271250419694,0.0,other_tissue
209.1663140244325,314.808788440487,0.0,other_tissue
402.54538157876436,643.7455174701943,0.0,other_tissue
324.42767655455646,25.940164063074235,0.0,other_tissue
-289.4996056367129,91.40645643229368,0.0,other_tissue
513.6425856721958,100.06854172999329,0.0,other_tissue
707.1964843059304,-438.9197823353062,0.0,other_tissue
793.6583999380143,518.153227520796,0.0,other_tissue
-766.422896513908,718.2394510304109,0.0,other_tissue
664.0449951623448,-438.4747577695528,0.0,other_tissue
471.28578325316926,564.0225452623758,0.0,other_tissue
-372.94171171547026,441.2275525834275,0.0,other_tissue
40.4861098694131,317.7650230558486,0.0,other_tissue
203.17437612125332,89.59457070029782,0.0,other_tissue
255.83031849057193,42.62858527882577,0.0,other_tissue
-794.3486648269669,-151.9742998313277,0.0,other_tissue
212.61525440902142,749.0097210053582,0.0,other_tissue
-640.7670316265448,149.97486803233585,0.0,other_tissue
441.42145614422,-270.87532755993425,0.0,other_tissue
780.9593060795523,182.286830252929,0.0,other_tissue
384.53778040024395,342.60693006558154,0.0,other_tissue
255.95746836650164,-155.64575249879306,0.0,other_tissue
-617.3078795175456,308.2446760956245,0.0,other_tissue
577.1698424334897,133.1592969406547,0.0,other_tissue
318.769507075692,-188.27558940920994,0.0,other_tissue
-200.09734912375848,582.1096151133522,0.0,other_tissue
698.9158486360197,-177.8334058484969,0.0,other_tissue
388.4953202885506,-261.97483624486676,0.0,other_tissue
638.0269518002635,-225.5305030565637,0.0,other_tissue
-62.01258386428333,-659.3181985246641,0.0,other_tissue
776.0322483872826,-51.239810626153485,0.0,other_tissue
160.53148648138563,139.45321579916697,0.0,other_tissue
454.692724444365,107.55449067534471,0.0,other_tissue
400.0659589981383,792.7333845906271,0.0,other_tissue
-59.69209862856928,-9.1532016934774,0.0,other_tissue
251.2370292226176,-314.50362873825594,0.0,other_tissue
634.7210550260957,90.6117697077342,0.0,other_tissue
296.168616629217,490.25972348875416,0.0,other_tissue
-395.2565149411037,792.0976352109797,0.0,other_tissue
-757.4270427918934,345.3406523980666,0.0,other_tissue
251.6502663193885,434.2502031417939,0.0,other_tissue
61.70424541515422,123.400543963063,0.0,other_tissue
435.3977307720579,747.8653721219923,0.0,other_tissue
306.9445686142453,-617.3269519989351,0.0,other_tissue
631.272114641507,609.2879010932902,0.0,other_tissue
323.50583995406714,-488.50823394782486,0.0,other_tissue
148.9290603028154,440.54412200030583,0.0,other_tissue
429.5965176827731,720.8460234869663,0.0,other_tissue
-2.951466495014188,354.1298875716957,0.0,other_tissue
237.64788623264872,-346.5136100035164,0.0,other_tissue
513.1021986994951,-92.08670826851665,0.0,other_tissue
11.686662971373494,655.9677992939207,0.0,other_tissue
-35.15217257416907,14.27416294653949,0.0,other_tissue
718.7353355465359,768.0822023947885,0.0,other_tissue
-783.2066801366067,189.02577367719437,0.0,other_tissue
-408.7185080551433,-517.1328497664615,0.0,other_tissue
673.1679987602888,-174.46393413636417,0.0,other_tissue
-739.6260601617585,276.31416350282007,0.0,other_tissue
26.785710738005605,195.84418577391557,0.0,other_tissue
42.90195751207443,-229.72644896223835,0.0,other_tissue
448.08093089602926,-235.16210615822604,0.0,other_tissue
376.4637632787187,577.2938135625209,0.0,other_tissue
142.5556727718474,320.8325138126488,0.0,other_tissue
370.26520682715363,-300.2310551651657,0.0,other_tissue
-591.0673238725878,-723.417629727641,0.0,other_tissue
715.5406949138064,575.1799468751926,0.0,other_tissue
-587.8250020363847,-164.72107489326356,0.0,other_tissue
179.38145558793917,-706.188821539189,0.0,other_tissue
-267.1689086765882,-212.7519405256454,0.0,other_tissue
110.73641632048123,474.9699509082277,0.0,other_tissue
56.9997000057615,279.0478858353051,0.0,other_tissue
74.05367711481028,244.20881983061258,0.0,other_tissue
-106.53093417411185,458.37689209942323,0.0,other_tissue
-0.9806434181064105,694.573680373026,0.0,other_tissue
-303.23179223710264,498.5721466276475,0.0,other_tissue
100.15118914934749,687.0082627552188,0.0,other_tissue
93.9208452288002,304.9069918524742,0.0,other_tissue
539.4857979548738,-459.0571439356463,0.0,other_tissue
3.739795725777526,735.8656025811426,0.0,other_tissue
-326.73862554957543,153.2648710720125,0.0,other_tissue
591.6649282894568,146.73254619613272,0.0,other_tissue
219.6720725231105,540.5792868878677,0.0,other_tissue
167.38168604708915,93.85409154393733,0.0,other_tissue
-209.2044589872114,482.75788080891175,0.0,other_tissue
128.283099198757,289.83973155482454,0.0,other_tissue
-193.7398553272817,147.40008304476282,0.0,other_tissue
104.20409144460143,12.875514311314646,0.0,other_tissue
-645.1695960806051,-381.98842538785675,0.0,other_tissue
603.5534416888684,-661.463852680975,0.0,other_tissue
409.0618127201533,-237.2441853765722,0.0,other_tissue
180.62116687825198,118.60063614672322,0.0,other_tissue
-230.16829478109355,-641.7874093808795,0.0,other_tissue
501.49977252092526,636.0211625074751,0.0,other_tissue
-597.1864116516967,322.3583123238029,0.0,other_tissue
-453.25275209946295,685.8162326683794,0.0,other_tissue
529.6793637738083,699.5166317997866,0.0,other_tissue
-650.3509535247337,386.29880618186803,0.0,other_tissue
-399.5796107227079,500.44760729760833,0.0,other_tissue
1.7212914453962185,-347.1652531176553,0.0,other_tissue
-22.516653653671483,395.7237907351448,0.0,other_tissue
533.0965166894146,672.2429834129014,0.0,other_tissue
136.70677847908883,-657.5063127926683,0.0,other_tissue
-793.3452933685379,-199.92569679125359,0.0,other_tissue
-362.96044645500183,599.2271671603658,0.0,other_tissue
572.9580027933241,88.59326542735278,0.0,other_tissue
-548.3449655602641,-31.1501302292869,0.0,other_tissue
-580.7363964533132,227.66344222528187,0.0,other_tissue
136.75445968256236,419.1511553751616,0.0,other_tissue
559.448328475811,-640.5794855595489,0.0,other_tissue
565.0111355477281,-335.88070162890904,0.0,other_tissue
236.3287062698796,38.718726593992756,0.0,other_tissue
684.2141442316672,-63.7799671397039,0.0,other_tissue
-379.31509924643825,215.69546015341427,0.0,other_tissue
674.4553912540753,208.70221697728994,0.0,other_tissue
-435.9921564420286,-572.0774899025118,0.0,other_tissue
-704.9777189709602,-378.3805476583562,0.0,other_tissue
-380.3958731918393,406.75404247203187,0.0,other_tissue
757.6431975809737,741.539665794498,0.0,other_tissue
-595.6129319370688,214.71004861496033,0.0,other_tissue
-276.2283373365676,166.82222659299907,0.0,other_tissue
-443.87544874965977,520.8392686498073,0.0,other_tissue
-206.43894918574404,64.4030015317586,0.0,other_tissue
-110.5997302038569,420.0729919756509,0.0,other_tissue
-732.9189042064755,-365.4589415170172,0.0,other_tissue
640.0136686116625,-439.3012319630948,0.0,other_tissue
132.73334485629084,588.2604903614435,0.0,other_tissue
776.3342293426153,399.39524340261005,0.0,other_tissue
-109.96398082420922,19.550882797615145,0.0,other_tissue
687.3611036609229,-99.54086974488564,0.0,other_tissue
791.7193643300891,556.4730213790597,0.0,other_tissue
-338.18211438323357,503.16543589560206,0.0,other_tissue
671.6422002491345,-372.13431000331775,0.0,other_tissue
-276.10118746063813,-106.279813169151,0.0,other_tissue
-365.86899986688996,197.48124042650852,0.0,other_tissue
499.75146172689415,123.55948130797492,0.0,other_tissue
330.97589516492735,650.659291973863,0.0,other_tissue
293.832237659012,433.3919414792697,0.0,other_tissue
670.3230202863654,349.13925494146133,0.0,other_tissue
-240.65815954528023,-338.2011868646231,0.0,other_tissue
237.44126768426304,726.5995553727778,0.0,other_tissue
-510.5814524091921,591.8683680909439,0.0,other_tissue
581.4293632771291,599.7198729295928,0.0,other_tissue
671.4673691697312,532.9344005976045,0.0,other_tissue
577.5830795302606,414.31946008983937,0.0,other_tissue
342.4988526710415,44.42457727633041,0.0,other_tissue
142.73050385125055,199.38848856545133,0.0,other_tissue
666.6515676189001,-195.57081354066713,0.0,other_tissue
267.57578827956286,516.992984902939,0.0,other_tissue
45.39727382719127,178.32929036462212,0.0,other_tissue
-616.2112118376534,140.62935215151492,0.0,other_tissue
388.2092330677094,-5.386386619064865,0.0,other_tissue
-59.04045551443039,463.7489743574463,0.0,other_tissue
645.5605819490884,371.2315458842181,0.0,other_tissue
119.33492668021609,-543.2780430044721,0.0,other_tissue
229.31956935926405,-391.5405598170631,0.0,other_tissue
-743.1385754843119,193.7462128210783,0.0,other_tissue
-214.06794174151617,451.03398676449274,0.0,other_tissue
741.606419479361,758.911517593371,0.0,other_tissue
744.2924606083725,76.67296455895882,0.0,other_tissue
418.2007100525884,330.09856102101344,0.0,other_tissue
734.8515823206044,560.4623487363488,0.0,other_tissue
226.63352823025252,-721.4627003852245,0.0,other_tissue
447.12730682655774,564.690082111006,0.0,other_tissue
293.7686627210471,-504.7039493943494,0.0,other_tissue
632.7184444802053,-497.0908505730685,0.0,other_tissue
6.8390739515599535,378.62213242262214,0.0,other_tissue
-241.6753585527165,462.8748189604305,0.0,other_tissue
127.59966861563589,527.927874232879,0.0,other_tissue
-366.8861988743262,-521.4241580790833,0.0,other_tissue
-265.34112921010114,484.9830036376786,0.0,other_tissue
792.6729883995608,-478.2885626699885,0.0,other_tissue
-438.2490667397778,46.951681060429905,0.0,other_tissue
-418.11170513943773,432.4859986132717,0.0,other_tissue
-78.0970431693695,-2.9546452419124307,0.0,other_tissue
576.3274745054566,-371.6257104995996,0.0,other_tissue
286.393969917134,-679.1376854351804,0.0,other_tissue
407.20224578468356,522.1107674091029,0.0,other_tissue
594.8118877187128,714.9653417252252,0.0,other_tissue
256.2753430563255,220.33643062484236,0.0,other_tissue
770.008523015121,235.7056718778249,0.0,other_tissue
-280.91698901146924,792.6857033871536,0.0,other_tissue
117.55482841720254,237.51755760982087,0.0,other_tissue
476.9280589975426,629.6318812420159,0.0,other_tissue
-755.1542387596529,-706.8722521223103,0.0,other_tissue
-434.6411890102773,16.260879757938596,0.0,other_tissue
-234.66622164210082,98.01824998062955,0.0,other_tissue
-5.653401358516817,768.940464057313,0.0,other_tissue
-748.526551476826,-394.3219633530217,0.0,other_tissue
651.2187514279528,514.9426931535754,0.0,other_tissue
125.6129518042369,705.8741255962636,0.0,other_tissue
-81.943326916238,405.5143311817192,0.0,other_tissue
252.9694462821576,545.156682421331,0.0,other_tissue
535.1944896422519,-49.42792489415763,0.0,other_tissue
-784.5481113276633,-637.6550384131696,0.0,other_tissue
426.1475772981844,771.7377613277627,0.0,other_tissue
90.53547978217637,384.4869204498723,0.0,other_tissue
755.7359494420307,213.8517869524361,0.0,other_tissue
-773.543289565962,792.8605344665566,0.0,other_tissue
-617.6575416763519,-310.6891324603699,0.0,other_tissue
469.3149601762616,675.1674305592808,0.0,other_tissue
-714.323234851781,385.8219941471323,0.0,other_tissue
374.96975223654636,653.2976518994005,0.0,other_tissue
-356.22150303073647,430.3721319259432,0.0,other_tissue
138.1372145832961,-737.5471596903107,0.0,other_tissue
770.5965911912949,73.33528031580852,0.0,other_tissue
763.7304978911002,765.3484800623035,0.0,other_tissue
-614.9079256093758,-125.24103841714293,0.0,other_tissue
-598.8393600387807,546.4917561185912,0.0,other_tissue
241.44648877604345,462.9701813673778,0.0,other_tissue
469.26727897278806,146.2875216303794,0.0,other_tissue
-734.3970215141563,252.3464118901029,0.0,other_tissue
-674.1438740580479,171.41551586095352,0.0,other_tissue
652.7604436735983,-63.891223281142175,0.0,other_tissue
125.89903902507831,638.166816663786,0.0,other_tissue
-750.3702246778042,173.33865773438788,0.0,other_tissue
-75.6811955267084,356.37090413495366,0.0,other_tissue
356.0721019265193,525.0670020244647,0.0,other_tissue
628.4430299020748,149.57752467005616,0.0,other_tissue
697.4377313283387,718.0169387475341,0.0,other_tissue
-287.6400387012434,373.63149979238824,0.0,other_tissue
172.70608710163845,-555.4844310937075,0.0,other_tissue
410.77833604520174,-580.9779812175793,0.0,other_tissue
-168.7072235036544,-326.185523589282,0.0,other_tissue
-306.25160179042916,557.3630705105663,0.0,other_tissue
360.3157290356676,714.5997858319279,0.0,other_tissue
794.7550676179069,-184.30215578641196,0.0,other_tissue
-279.5660215797179,555.8849532028855,0.0,other_tissue
-339.7714878323528,573.1773363293023,0.0,other_tissue
784.3446715261762,734.7053599632857,0.0,other_tissue
441.3896686752373,-347.89636490425016,0.0,other_tissue
-780.5937501862547,342.8930172864232,0.0,other_tissue
-419.06532920890925,679.8401884996911,0.0,other_tissue
344.56503815489646,721.2433668492461,0.0,other_tissue
-229.81863262228728,-162.4959520644967,0.0,other_tissue
404.40494851423387,480.35792690074163,0.0,other_tissue
716.4466377798042,-399.3920646557119,0.0,other_tissue
567.2362583764948,570.6820200141854,0.0,other_tissue
-409.3224699658086,325.664209097971,0.0,other_tissue
-369.0159592961459,172.71880208923142,0.0,other_tissue
-79.11424217680576,470.24951176434365,0.0,other_tissue
-660.4911561301141,141.61476368996875,0.0,other_tissue
157.09843983128792,-455.1631789853043,0.0,other_tissue
649.9790401376397,-298.2443383537667,0.0,other_tissue
649.3909719614655,419.7710110203184,0.0,other_tissue
335.52150322940815,482.0426627568081,0.0,other_tissue
665.6820498149375,-44.31014238799389,0.0,other_tissue
774.3475125312164,-700.7054831397278,0.0,other_tissue
586.0385462795748,-673.8291781151223,0.0,other_tissue
728.605344665566,-167.58194710167822,0.0,other_tissue
-583.8992496170603,546.062625287329,0.0,other_tissue
583.5114424954754,393.2125806855365,0.0,other_tissue
-31.051589075441484,-13.365041333643148,0.0,other_tissue
547.782327359276,-708.096069678132,0.0,other_tissue
-249.5586508603476,88.35485940998478,0.0,other_tissue
460.46215006466764,699.8662939585929,0.0,other_tissue
-774.0042078662066,-47.616039162161655,0.0,other_tissue
298.60035800636956,-103.11696000540383,0.0,other_tissue
179.14304957057107,343.4969791970884,0.0,other_tissue
416.8497426208371,-283.54263394941415,0.0,other_tissue
584.7034725823148,-314.98044077299176,0.0,other_tissue
-554.4163721358993,530.07352838919,0.0,other_tissue
-170.80519645649179,441.2593400524097,0.0,other_tissue
273.7425572621455,373.52024365094985,0.0,other_tissue
698.9794235739844,-222.3040749548519,0.0,other_tissue
366.45071054926757,-40.41617743765187,0.0,other_tissue
662.2490031648399,152.08873471966433,0.0,other_tissue
229.98710620789416,-411.97990237273586,0.0,other_tissue
-682.7105969488003,611.9580484878106,0.0,other_tissue
-730.2646505464464,-761.7692110548871,0.0,other_tissue
460.17606284382623,-256.88884120768546,0.0,other_tissue
789.2717292184454,158.27139743673797,0.0,other_tissue
-371.6384254871926,682.6851669736145,0.0,other_tissue
-707.8862723828482,-611.4621639716854,0.0,other_tissue
-255.40754515310618,558.4438444559676,0.0,other_tissue
-671.2512143806509,305.5427412321221,0.0,other_tissue
-719.9337231271717,668.8735117007686,0.0,other_tissue
637.0256465273185,-476.7150829553605,0.0,other_tissue
-749.9569875810332,-106.0255134172919,0.0,other_tissue
240.04784014081838,401.0164043207117,0.0,other_tissue
710.9156181768694,358.5006645567735,0.0,other_tissue
793.8650184864,539.7210252253435,0.0,other_tissue
-252.9916975104452,-350.3757874848761,0.0,other_tissue
-219.4559177340302,-342.28587662885934,0.0,other_tissue
378.41869262113505,487.43063874932204,0.0,other_tissue
191.33354392531544,474.62028874942143,0.0,other_tissue
426.4018770500436,-361.803382584043,0.0,other_tissue
387.9231458468678,-569.5027049149388,0.0,other_tissue
74.57817035301969,65.165900787336,0.0,other_tissue
-740.0392972585295,153.94830165513383,0.0,other_tissue
179.5562866673422,-733.1604889707417,0.0,other_tissue
737.0608114148804,-611.2237579543174,0.0,other_tissue
631.1767522345599,362.3946295071155,0.0,other_tissue
451.94310837738885,537.6707334759797,0.0,other_tissue
748.5678751865032,712.3269817996872,0.0,other_tissue
423.28670508976984,749.804407729918,0.0,other_tissue
329.13222196394895,515.435398922802,0.0,other_tissue
634.5780114156748,134.54205184138857,0.0,other_tissue
335.2830972120403,-511.8084487119122,0.0,other_tissue
-224.14456940893183,422.0120275835761,0.0,other_tissue
15.977971283995316,772.0079548141127,0.0,other_tissue
205.82862978128242,-314.18575404843216,0.0,other_tissue
65.05782339279574,-471.5337255112319,0.0,other_tissue
-16.8108029713336,260.5157914185754,0.0,other_tissue
-509.6278283397206,-621.8566663289248,0.0,other_tissue
-267.6775081803064,-254.0279689992709,0.0,other_tissue
-45.45131252446129,237.4221952028738,0.0,other_tissue
-293.04390842824864,405.1487752884218,0.0,other_tissue
705.6388983257937,741.6032407324628,0.0,other_tissue
46.3350041621718,90.54819476976934,0.0,other_tissue
-408.0986524099868,75.1948472512779,0.0,other_tissue
-305.2661902519753,119.22049179187957,0.0,other_tissue
97.70355403770384,-70.21692960863663,0.0,other_tissue
-626.6057141948929,-341.6183397802294,0.0,other_tissue
640.4269057084334,-239.80307662965413,0.0,other_tissue
620.5915250634259,-162.16218364018164,0.0,other_tissue
-422.3076510451123,475.04941958068366,0.0,other_tissue
386.96952177739627,-319.95517966873484,0.0,other_tissue
-615.7026123339353,720.1784866383362,0.0,other_tissue
511.7035500642703,171.7492842852687,0.0,other_tissue
760.9490943551416,-40.54332731358136,0.0,other_tissue
-184.87115148119665,-511.045549456335,0.0,other_tissue
84.90909777229444,44.58351462124233,0.0,other_tissue
-583.6449498652013,294.5919581676908,0.0,other_tissue
-483.7210411190778,16.864841668603844,0.0,other_tissue
654.9219915644005,719.3679061792855,0.0,other_tissue
-346.12898162882954,111.94116139491359,0.0,other_tissue
-380.8250040231014,-147.8578225981089,0.0,other_tissue
-208.9183717663699,19.99590736336836,0.0,other_tissue
379.59482897348335,-7.150591147587193,0.0,other_tissue
546.7333408828572,-426.9041190599651,0.0,other_tissue
442.4545488861472,715.7441347152935,0.0,other_tissue
-386.95998553670154,-544.1998796049613,0.0,other_tissue
484.6365202257707,-774.1504302235255,0.0,other_tissue
298.806976554755,-9.08962675551254,0.0,other_tissue
-728.9295768491863,222.2595724982765,0.0,other_tissue
135.6101107991966,258.6562244831059,0.0,other_tissue
441.0876877199048,511.3189216895835,0.0,other_tissue
12.624393306353795,262.15284607116814,0.0,other_tissue
581.0638073838318,465.03636685123274,0.0,other_tissue
424.11317928331187,584.7320813043989,0.0,other_tissue
509.7168332528713,277.2836813067827,0.0,other_tissue
792.4981573201576,423.12458899795956,0.0,other_tissue
-226.81471680345203,68.72609731336297,0.0,other_tissue
-341.47211742291034,-108.99764176714473,0.0,other_tissue
254.5747134657679,752.3632989829998,0.0,other_tissue
40.08876650713319,39.16375115974586,0.0,other_tissue
622.7371792197368,-445.0229763799238,0.0,other_tissue
-215.19639689039082,469.6455498536784,0.0,other_tissue
551.5809299026707,791.3983108933671,0.0,other_tissue
342.6736837504445,-252.99487625734344,0.0,other_tissue
228.09575180344223,709.7839842810968,0.0,other_tissue
-268.6152385152868,19.21711437330009,0.0,other_tissue
276.8736229569099,-453.22414337737894,0.0,other_tissue
-659.4103821847131,369.26072280731046,0.0,other_tissue
-283.84143615784853,-37.52351776025478,0.0,other_tissue
117.69787202762336,-648.6852901500567,0.0,other_tissue
-390.5201820627285,-373.27865888668356,0.0,other_tissue
-155.1021867791942,711.4846138716543,0.0,other_tissue
-315.6606926092147,531.4244958209413,0.0,other_tissue
-356.80957120691056,133.95398366521442,0.0,other_tissue
475.62477276926484,296.7535060584928,0.0,other_tissue
-355.22019775779137,516.3413417888003,0.0,other_tissue
-126.15969627073378,-381.7341256359977,0.0,other_tissue
-351.54874509032607,639.4859966265549,0.0,other_tissue
719.5777034745693,606.0614729915783,0.0,other_tissue
509.6532583149067,-458.29424468006914,0.0,other_tissue
723.9484804596468,-142.34269672966548,0.0,other_tissue
-367.02924248474693,539.7369189598346,0.0,other_tissue
549.5306381533071,77.84910091130689,0.0,other_tissue
-275.05220098421944,-335.18137731129667,0.0,other_tissue
-365.0584194078392,-497.17031924552447,0.0,other_tissue
648.7870100508003,745.6720367622079,0.0,other_tissue
664.6966382764833,741.8734342188131,0.0,other_tissue
115.23434318148861,-511.87202364987695,0.0,other_tissue
-648.9523048895087,-403.0953047921596,0.0,other_tissue
792.6888821340519,706.3668313654905,0.0,other_tissue
-763.0375310672841,316.25511827918535,0.0,other_tissue
-34.532316929012495,300.79051461925565,0.0,other_tissue
507.7777976449461,-114.78296112193868,0.0,other_tissue
639.5686440459092,107.23661598552064,0.0,other_tissue
304.3538898921811,-340.5216721003371,0.0,other_tissue
371.48902438297546,787.3136211291308,0.0,other_tissue
639.7752625942946,-190.9934180072038,0.0,other_tissue
198.3744683049133,-583.6322348776083,0.0,other_tissue
589.2331869123045,574.4806225575801,0.0,other_tissue
624.2947651998736,-271.4951832050907,0.0,other_tissue
738.856803412385,224.119139433746,0.0,other_tissue
-570.9776434757214,691.585658288682,0.0,other_tissue
-656.6448723832456,338.34740922194214,0.0,other_tissue
-545.3251560069376,-585.4918018130778,0.0,other_tissue
-590.0501248651516,-132.1230254518291,0.0,other_tissue
-279.47065917277075,-267.44228090983677,0.0,other_tissue
-11.343358306363484,705.6039321099131,0.0,other_tissue
-566.3048855353109,-338.9958735891826,0.0,other_tissue
621.7199802123005,217.5868145578661,0.0,other_tissue
-284.09573590970774,-582.0905426319628,0.0,other_tissue
-336.00467275794034,792.7810657941006,0.0,other_tissue
446.61870732283955,-464.0159890968982,0.0,other_tissue
573.9434143317778,255.73177733672674,0.0,other_tissue
-104.38528001780094,675.1833242937719,0.0,other_tissue
794.2305743796974,383.12005928362964,0.0,other_tissue
-585.6157729421091,-332.2251426959349,0.0,other_tissue
-587.4912336120697,158.5574846575796,0.0,other_tissue
-633.7578947159293,724.8512445787464,0.0,other_tissue
387.08077791883466,32.8062573632692,0.0,other_tissue
663.5046081896442,291.33374259699644,0.0,other_tissue
261.1706132796123,459.3623036378772,0.0,other_tissue
603.2991419370092,86.19331151918266,0.0,other_tissue
430.8680164420682,-308.16202867627044,0.0,other_tissue
340.4008797182041,744.7025189582453,0.0,other_tissue
-401.7888398169836,296.80118726196656,0.0,other_tissue
273.15448908597136,-27.287952747927193,0.0,other_tissue
-241.2780151904367,496.98277317852853,0.0,other_tissue
-160.5378439751819,737.1212076059467,0.0,other_tissue
-404.10932505269767,376.1744973109787,0.0,other_tissue
-273.46282753510036,473.9209644318091,0.0,other_tissue
638.710382383385,-624.526813723445,0.0,other_tissue
586.4041021728722,725.9320185241477,0.0,other_tissue
-322.4473172369537,367.6236681547175,0.0,other_tissue
747.0102892063662,-223.46431757270875,0.0,other_tissue
-671.2512143806509,767.6530715635263,0.0,other_tissue
678.4606123458557,-211.2420357489823,0.0,other_tissue
398.26996700063364,82.53775258620863,0.0,other_tissue
672.9295927429209,496.88741077158124,0.0,other_tissue
535.5759392700404,714.3136986110865,0.0,other_tissue
-428.1724390723622,395.6602157971802,0.0,other_tissue
-618.0866725076141,-184.38162445886792,0.0,other_tissue
119.38260788368973,-492.1161116773255,0.0,other_tissue
559.543690882758,-313.1844487754871,0.0,other_tissue
-488.6322050768561,0.9075322394470504,0.0,other_tissue
-320.4764941600459,-136.87525206469536,0.0,other_tissue
402.7361063926587,316.50941803104456,0.0,other_tissue
388.54300149202413,463.57414327804304,0.0,other_tissue
291.79783964413923,-520.7089400269797,0.0,other_tissue
162.83607798260823,303.85800537605587,0.0,other_tissue
-637.7313283387273,776.728393957997,0.0,other_tissue
-256.53600030198083,-196.063519309894,0.0,other_tissue
-301.1338192842653,-592.2466389718344,0.0,other_tissue
-251.2751741853964,39.418050911605064,0.0,other_tissue
-661.158692978744,-684.6687050381151,0.0,other_tissue
376.65448809261306,36.46181629624334,0.0,other_tissue
-634.1552380782091,127.0084216925635,0.0,other_tissue
167.11149256073895,-692.9970219114997,0.0,other_tissue
414.7358759335086,-612.177382023789,0.0,other_tissue
-258.7611231307478,65.9764812463867,0.0,other_tissue
