x,y,z,type,is_movable
-539.8968526725151,-460.86189744053536,0.0,CAF,1
476.5799493533508,-281.6505381206475,0.0,CAF,1
-62.21809713303793,300.0551686714299,0.0,CAF,1
51.313602242923025,39.99276476440264,0.0,CAF,1
398.0866871665006,-321.7029935787284,0.0,CAF,1
7.749344306773992,492.3686352536854,0.0,CAF,1
-135.15017635886772,-298.9309939404902,0.0,CAF,1
131.49810075065568,-322.98634349280997,0.0,CAF,1
298.98023876277455,383.76141810617696,0.0,CAF,1
-197.92488921045495,141.88477887311203,0.0,CAF,1
121.3805281721984,-467.62684272406614,0.0,CAF,1
-36.44166591299637,-518.3639323505472,0.0,CAF,1
-167.76119200506474,522.7412498869496,0.0,CAF,1
64.08741069006055,83.41774441530254,0.0,CAF,1
-183.36035995297112,-12.972777426064908,0.0,CAF,1
375.8220584245272,-43.10662928461596,0.0,CAF,1
-279.12412951071724,300.30387989508915,0.0,CAF,1
238.12557655783644,-450.8139640047029,0.0,CAF,1
-519.5781405444515,-147.13755991679471,0.0,CAF,1
-395.96866238581896,-529.8046486388713,0.0,CAF,1
-383.2048023876278,-528.4118657863796,0.0,CAF,1
-333.0049290042508,-454.09695215700447,0.0,CAF,1
-274.93583250429595,425.2961924572669,0.0,CAF,1
174.07746224111418,-259.4257031744596,0.0,CAF,1
-410.58293388803474,-390.52636338970785,0.0,CAF,1
-49.90191733743336,197.2081034638691,0.0,CAF,1
-239.62878719363303,312.222121732839,0.0,CAF,1
-439.6324048114317,456.2060233336348,0.0,CAF,1
446.1973862711403,-417.41702089174265,0.0,CAF,1
-143.79537849326226,15.3604051731935,0.0,CAF,1
-7.431988785384874,9.88875825269065,0.0,CAF,1
-218.68730216152665,-226.7152030387989,0.0,CAF,1
38.41046395948263,-409.4781586325405,0.0,CAF,1
-227.78018449850777,-163.88079949353352,0.0,CAF,1
-438.9260649362395,108.89572216695308,0.0,CAF,1
-126.902912182328,-323.02613728859535,0.0,CAF,1
28.103870851044466,27.517409785656127,0.0,CAF,1
-525.1890657502036,-161.08528533960384,0.0,CAF,1
-279.8105724880167,391.22275481595375,0.0,CAF,1
-109.2842090983088,296.34439721443425,0.0,CAF,1
-194.10468481504935,-283.9088360314733,0.0,CAF,1
447.888622592023,-376.0613186216876,0.0,CAF,1
68.7532332459075,106.70706339875198,0.0,CAF,1
33.0084561816044,137.01003888939147,0.0,CAF,1
-290.3360314732749,72.53414126797497,0.0,CAF,1
