x,y,z,type,is_movable
-209.09687002688804,-167.69775785826494,0.0,CAF,1
336.5891822686706,235.37290114371967,0.0,CAF,1
-92.15918744797199,190.45177865409966,0.0,CAF,1
-472.6057013337982,-95.02686228357615,0.0,CAF,1
-46.92081138967666,137.2721492049003,0.0,CAF,1
68.43060334586278,-122.62792275832834,0.0,CAF,1
81.39834296546621,16.894248240661454,0.0,CAF,1
-407.46957801514816,-9.596424743727141,0.0,CAF,1
37.7759772726107,-37.36602617683809,0.0,CAF,1
-201.44312768259607,-262.9927985491119,0.0,CAF,1
-238.20488495284786,-233.1709630936325,0.0,CAF,1
-401.10467829359976,130.10420138764255,0.0,CAF,1
-418.8213072693117,122.74788426398368,0.0,CAF,1
-357.4922267747654,257.917732867709,0.0,CAF,1
410.172181853301,276.60595089748915,0.0,CAF,1
402.8753497737688,66.5642600863901,0.0,CAF,1
394.81512629461156,-101.01502339232266,0.0,CAF,1
-158.54449669328113,-185.67215535852554,0.0,CAF,1
415.1986680820006,-234.01366788542634,0.0,CAF,1
-333.52966816575815,-32.56756595062399,0.0,CAF,1
-92.22858666611972,155.21680418309785,0.0,CAF,1
-371.87769327938656,-72.05572107667925,0.0,CAF,1
-11.259527435767268,106.92486252630243,0.0,CAF,1
-347.5483102315985,-272.8871442221732,0.0,CAF,1
-140.13387553609186,252.78219072477737,0.0,CAF,1
36.566448042036086,36.62345454265744,0.0,CAF,1
-480.0710743716892,-118.96959254454111,0.0,CAF,1
-253.8395373841281,-144.03262446989075,0.0,CAF,1
-387.5123457106668,132.55300237085515,0.0,CAF,1
-142.71156078157884,-73.66181726809802,0.0,CAF,1
-182.98293565530128,253.30764194789583,0.0,CAF,1
-41.83484011685056,22.912151871471337,0.0,CAF,1
8.211910341679982,258.6910384413551,0.0,CAF,1
-220.1809165824817,135.32897109676412,0.0,CAF,1
68.12326395120863,286.01450204351636,0.0,CAF,1
-364.97742816069854,-212.04385825466093,0.0,CAF,1
46.28233858271756,-9.824450746212506,0.0,CAF,1
-479.1787987097898,-265.44159953232446,0.0,CAF,1
108.14678447440349,-245.7520499264129,0.0,CAF,1
-471.8918808042788,271.89671823746494,0.0,CAF,1
-330.1489348245619,22.644469172901495,0.0,CAF,1
-482.2026217862265,-66.27575762237595,0.0,CAF,1
-177.24262889708234,-224.18872143051271,0.0,CAF,1
-117.09333511104734,213.77983012575623,0.0,CAF,1
412.8886655350834,108.27319019317252,0.0,CAF,1
-35.42036952519652,-34.738770061245646,0.0,CAF,1
-358.7215843533821,-242.17303310479454,0.0,CAF,1
-281.08368759412053,38.24937908211854,0.0,CAF,1
391.404650431352,201.32762755525016,0.0,CAF,1
-229.60929607655112,174.14296238938425,0.0,CAF,1
-161.598062291781,-129.78595640156502,0.0,CAF,1
-483.2832667545268,-253.95107184186546,0.0,CAF,1
-181.8428056428744,-185.1268757873649,0.0,CAF,1
210.2925194138329,-245.9305050587927,0.0,CAF,1
-475.4808117999184,-82.89191328174542,0.0,CAF,1
32.46197999729918,-147.01679085024293,0.0,CAF,1
-180.84147406674293,169.899695908352,0.0,CAF,1
-393.59964855962437,286.39124065631836,0.0,CAF,1
